text@aat1974f	@aat1974f	261.797	263.717	которые уже теперь можно купить с собой домой /
text@aat1974f	@aat1974f	263.717	265.017	и приготовить там самостоятельно /
text@aat1974f	@aat1974f	265.037	266.297	а что вам хочется чтоб мыь //
text@aat1974f	@aat1974f	266.517	267.667	для вас сделали ещё? //
text@aat1974f	@aat1974f	267.852	269.322	например какой-то новый продукт //
text@aat1974f	@aat1974f	269.817	271.397	или какую-нибудь новую фишку //
text@aat1974f	@aat1974f	271.497	272.547	или //
text@aat1974f	@aat1974f	272.562	275.172	какой-нибудь новый / товар который вам хочется от нас //
text@aat1974f	@aat1974f	275.287	277.707	или вам хочется / у нас покупать где-нибудь в другом месте //
text@aat1974f	@aat1974f	278.127	278.297	э //
text@aat1974f	@aat1974f	278.532	279.092	что вам //
text@aat1974f	@aat1974f	279.282	279.842	от нас //
text@aat1974f	@aat1974f	280.242	280.762	нужно? //
text@aat1974f	@aat1974f	281.112	281.442	ещё //
text@aat1974f	@aat1974f	282.077	285.157	#смеётся# //
text@aat1974f	@aat1974f	290.722	292.602	вообще / обязательно / с меня подарок //
text@aat1974f	@aat1974f	300.302	302.312	фирменные андерсены ему откроем лучшим /
text@aat1974f	@aat1974f	302.327	304.617	победителю откроем фирменные андерсены напишем //
text@aat1974f	@aat1974f	304.922	305.692	Андерсен //
text@aat1974f	@aat1974f	307.127	307.657	Сидоров //
text@aat1974f	@aat1974f	307.792	309.492	не знаю или / Петров //
text@aat1974f	@aat1974f	309.642	311.912	ну лучше конечно кто-нибудь с красивой фамилией чтоб выиграл //
text@aat1974f	@aat1974f	313.997	314.657	#смеётся#
text@aip1988m	@aip1988m	8.04	8.96	ну вот //
text@aip1988m	@aip1988m	8.96	9.41	хм //
text@aip1988m	@aip1988m	15.925	17.745	то есть выбор между семьёй /
text@aip1988m	@aip1988m	17.805	18.255	и //
text@aip1988m	@aip1988m	18.48	18.93	бизнесом /
text@aip1988m	@aip1988m	19.035	21.445	знаете многие говорят всё у меня есть дети какой бизнес? /
text@aip1988m	@aip1988m	21.46	22.47	уже нету бизнеса //
text@aip1988m	@aip1988m	39.86	41.89	ну и няня не заменит никогда / маму? //
text@aip1988m	@aip1988m	65.765	66.965	как вы вот / как ваш день /
text@aip1988m	@aip1988m	67.045	68.105	вкратце начинается? /
text@aip1988m	@aip1988m	68.115	69.405	как вы его планируете? //
text@aip1988m	@aip1988m	69.585	70.705	вот просто день / 
text@aip1988m	@aip1988m	71.255	71.905	начался //
text@aip1988m	@aip1988m	73.245	74.055	#смеётся# //
text@aip1988m	@aip1988m	74.59	76.3	это шесть утра или семь утра //
text@aip1988m	@aip1988m	76.335	76.955	#смеётся# //
text@aip1988m	@aip1988m	81.86	82.25	#смеётся# //
text@aip1988m	@aip1988m	84.965	86.125	#смеётся# //
text@aip1988m	@aip1988m	96.175	96.805	#смеётся# //
text@aip1988m	@aip1988m	99.18	99.74	ну это вот /
text@aip1988m	@aip1988m	99.76	101.28	в какое время вы просыпаетесь? //
text@aip1988m	@aip1988m	102.395	103.785	ну так там да а //
text@aip1988m	@aip1988m	123.15	124.08	ну вы систему /
text@aip1988m	@aip1988m	124.105	125.195	чётко себе выстроили /
text@aip1988m	@aip1988m	125.21	126.54	и эта система у вас планируется /
text@aip1988m	@aip1988m	126.645	127.455	на неделю вперёд /
text@aip1988m	@aip1988m	127.47	127.72	ну /
text@aip1988m	@aip1988m	127.775	128.505	ну или на две /
text@aip1988m	@aip1988m	128.51	128.77	да /
text@aip1988m	@aip1988m	128.77	129.97	какие-то важные встречи /
text@aip1988m	@aip1988m	130.0	130.7	где-то //
text@aip1988m	@aip1988m	131.14	132.3	ааа график выбивается /
text@aip1988m	@aip1988m	132.38	133.67	но тем не менее примерно вы/
text@aip1988m	@aip1988m	133.685	134.315	проснулись /
text@aip1988m	@aip1988m	134.42	134.99	прикинули /
text@aip1988m	@aip1988m	135.095	135.225	что /
text@aip1988m	@aip1988m	135.27	135.98	в течение дня /
text@aip1988m	@aip1988m	136.005	136.985	поехали решать //
text@aip1988m	@aip1988m	136.995	137.855	и кончается //
text@aip1988m	@aip1988m	149.755	151.005	ваш планник она ведёт //
text@aip1988m	@aip1988m	161.17	161.7	вообще //
text@aip1988m	@aip1988m	161.915	163.865	найти человека которому делегировать /
text@aip1988m	@aip1988m	164.02	166.18	чтоб он помнил / напоминал / и планировал /
text@aip1988m	@aip1988m	166.33	167.53	это кстати целое искусство //
text@aip1988m	@aip1988m	171.24	171.79	Анастасия //
text@aip1988m	@aip1988m	172.095	172.995	три человека /
text@aip1988m	@aip1988m	173.105	173.985	которые оказали /
text@aip1988m	@aip1988m	174.185	176.405	самое сильное влияние / на вашу жизнь? //
text@aip1988m	@aip1988m	184.385	185.165	Катя это //
text@aip1988m	@aip1988m	206.045	206.535	а Артём? /
text@aip1988m	@aip1988m	206.74	206.97	сын //
text@aip1988m	@aip1988m	208.475	209.345	вы у него учитесь? //
text@aip1988m	@aip1988m	217.39	218.67	три главные проблемы /
text@aip1988m	@aip1988m	218.775	221.525	которые мешают сегодня полноценно вести бизнес? //
text@aip1988m	@aip1988m	238.59	239.69	во что лучше сейчас /
text@aip1988m	@aip1988m	239.94	240.7	инвестировать? /
text@aip1988m	@aip1988m	240.97	241.84	на ваш взгляд //
text@aip1988m	@aip1988m	245.295	245.705	#смеётся# //
text@aip1988m	@aip1988m	246.71	247.55	итак / вопрос /
text@aip1988m	@aip1988m	247.63	248.07	эээ /
text@aip1988m	@aip1988m	248.12	249.31	к / нашим зрителям //
text@aip1988m	@aip1988m	249.585	250.005	ааа /
text@aip1988m	@aip1988m	250.045	251.265	что бы вы хотели /
text@aip1988m	@aip1988m	251.485	251.845	от /
text@aip1988m	@aip1988m	251.965	252.495	Андерсена? /
text@aip1988m	@aip1988m	252.495	252.915	вот /
text@aip1988m	@aip1988m	252.925	254.715	наверное Анастасия лучше его сформулирует //
text@aip1988m	@aip1988m	282.2	283.2	я обещаю / мы /
text@aip1988m	@aip1988m	283.21	283.78	разберём /
text@aip1988m	@aip1988m	283.785	284.185	все /
text@aip1988m	@aip1988m	284.195	285.855	комментарии конструктивно //
text@aip1988m	@aip1988m	285.945	286.865	отфильруем //
text@aip1988m	@aip1988m	286.995	287.515	и //
text@aip1988m	@aip1988m	287.985	289.41	в лучшее предложение /
text@aip1988m	@aip1988m	289.41	290.45	реализуем в жизнь //
text@aip1988m	@aip1988m	290.727	291.967	ну Анастасия реализует //
text@aip1988m	@aip1988m	293.237	294.637	да и Анастасия лучшему /
text@aip1988m	@aip1988m	294.667	295.627	предложившему /
text@aip1988m	@aip1988m	295.837	296.337	ааа /
text@aip1988m	@aip1988m	296.407	297.277	сделает подарок /
text@aip1988m	@aip1988m	297.312	297.732	это будет /
text@aip1988m	@aip1988m	297.822	298.502	фирменная /
text@aip1988m	@aip1988m	298.652	299.212	кондитерские блюда /
text@aip1988m	@aip1988m	299.322	299.962	блюда //
text@aip1988m	@aip1988m	300.112	300.402	хм //
text@aip1988m	@aip1988m	307.857	309.207	#смеётся# //
text@aip1988m	@aip1988m	312.922	313.492	так что всё //
text@aip1988m	@aip1988m	313.677	314.207	пасиба //
gesture@aat1974f	aat1974f	6.79	7.58	голова, покачивание в стороны
gesture@aat1974f	aat1974f	9.165	9.835	голова, кивок
gesture@aat1974f	aat1974f	11.54	12.76	голова, покачивания
gesture@aat1974f	aat1974f	13.875	14.765	голова, покачивания или повороты в стороны
gesture@aat1974f	aat1974f	14.8	15.49	кисть левой руки, взмах сверху вниз
gesture@aat1974f	aat1974f	15.98	17.2	голова, корпус, кивок, наклон вперёд
gesture@aat1974f	aat1974f	27.505	28.155	голова, кивок вверх
gesture@aat1974f	aat1974f	30.4	31.26	голова, покачивания в стороны
gesture@aat1974f	aat1974f	42.27	43.85	левая рука, движение к интервьюеру и от него
gesture@aat1974f	aat1974f	43.88	44.635	пальцы левой руки, сжимание в кулак
gesture@aat1974f	aat1974f	44.635	46.8	кисть левой руки, пальцы, покачивания
gesture@aat1974f	aat1974f	46.8	47.24	кисть левой руки, поворот
gesture@aat1974f	aat1974f	47.24	49.44	"кисть левой руки, сжимается в кулак"
gesture@aat1974f	aat1974f	49.45	53.82	левая рука, кисть, пальцы, движение вверх, покачивания в разные стороны
gesture@aat1974f	aat1974f	54.085	54.515	голова, покачивания в стороны
gesture@aat1974f	aat1974f	54.535	61.62	кисть левой руки, пальцы, вытянутые пальцы сжаты, движения вверх-вниз
gesture@aat1974f	aat1974f	61.62	65.55	пальцы рук, вытянутые пальцы сжаты, движения вверх-вниз
gesture@aat1974f	aat1974f	72.89	74.605	корпус, откинулась на спинку стула
gesture@aat1974f	aat1974f	76.91	78.55	корпус, выпрямилась, поднялась со спинки стула
gesture@aat1974f	aat1974f	79.9	81.12	корпус, откинулась на спинку стула
gesture@aat1974f	aat1974f	81.14	81.76	кисти рук, движение вниз
gesture@aat1974f	aat1974f	86.07	86.95	корпус, поднялась со спинки стула
gesture@aat1974f	aat1974f	87.535	92.605	голова, движения в разные стороны
gesture@aat1974f	aat1974f	92.64	98.8	голова, кивки
gesture@aat1974f	aat1974f	112.02	123.081	руки, кисти рук, указательный палец правой руки, движения в стороны, вверх-вниз, вправо-влево, разделяющие движения, круговые движения, круговые движения пальцем
gesture@aat1974f	aat1974f	125.08	141.14	кисти рук, после предыдущего жеста руки оказались подняты, мнёт пальцы
gesture@aat1974f	aat1974f	141.16	143.06	руки, развела в стороны
gesture@aat1974f	aat1974f	143.08	145.56	руки, движение вверх и вниз
gesture@aat1974f	aat1974f	145.601	147.561	руки, пальцы, движение к себе, сжимает пальцы в кулаки
gesture@aat1974f	aat1974f	147.591	149.511	руки, кисти рук, движения в стороны и вниз
gesture@aat1974f	aat1974f	152.141	155.581	кисти рук, пальцы, направлены вниз, пальцы раскрыты, небольшие движения пальцами
gesture@aat1974f	aat1974f	155.605	161.995	кисти рук, пальцы, сначала движение пальцев друг к другу, затем они и соприкасаются, сжаты и выпрямлены
gesture@aat1974f	aat1974f	195.46	200.92	кисти рук, пальцы, в правой руке держит ленточку, левой рукой как бы очерчивает границы предметов, о которых говорит, и просто движения пальцами в разные стороны
gesture@aat1974f	aat1974f	200.94	202.02	кисти рук, резко опускает
gesture@aat1974f	aat1974f	202.02	203.13	пальцы рук, теребит ленточку
gesture@aat1974f	aat1974f	205.285	205.735	голова, поворот влево, в сторону собеседника
gesture@aat1974f	aat1974f	210.402	211.522	пальцы рук, теребит ленточку
gesture@aat1974f	aat1974f	211.522	212.015	кисть левой руки, пальцы, резкое движение вверх и вниз
gesture@aat1974f	aat1974f	213.86	214.88	голова, мелкие кивки
gesture@aat1974f	aat1974f	228.17	232.57	корпус, наклон вперёд и обратно
gesture@aat1974f	aat1974f	232.585	236.485	корпус, наклон вперёд и обратно
gesture@aat1974f	aat1974f	242.295	246.515	голова, покачивания и кивки
gesture@aat1974f	aat1974f	249.695	250.415	голова, поворот к собеседнику и обратно
gesture@aat1974f	aat1974f	253.93	255.83	корпус, наклон вперёд и обратно
gesture@aat1974f	aat1974f	255.855	281.425	голова, покачивания в разные стороны, наклоны влево, корпус, небольшие движения в разные стороны
gesture@aat1974f	aat1974f	290.605	291.295	голова, поворот вправо и вверх
gesture@aat1974f	aat1974f	292.145	292.865	голова, опустила
gesture@aat1974f	aat1974f	295.13	296.4	голова, опустила, кивок
gesture@aat1974f	aat1974f	300.225	301.065	голова, подняла
gesture@aat1974f	aat1974f	302.145	304.035	голова, опустила, мелкие кивки
gesture@aat1974f	aat1974f	304.065	307.805	правая рука, пальцы, движение вверх, пальцы сжаты, движения вверх-вниз, с расстановкой, будто пишет
gesture@aat1974f	aat1974f	307.855	308.455	голова, поворот от собеседника
gesture@aat1974f	aat1974f	308.465	309.225	руки, движение вверх и вниз
gesture@aat1974f	aat1974f	309.465	310.145	правая рука, пальцы, движение к камере, к зрителю, пальцы сжаты
gesture@aat1974f	aat1974f	310.175	311.895	голова, кивки, затем опускает голову, корпус, движение назад
gesture@aat1974f	aat1974f	311.915	314.415	голова, поворот к собеседнику и обратно
gesture@aip1988m	aip1988m	3.6	7.92	голова, ритмично кивает
gesture@aip1988m	aip1988m	17.25	21.29	руки, движения вверх-вниз по очереди
gesture@aip1988m	aip1988m	21.32	23.05	руки, сложил в замок и опустил
gesture@aip1988m	aip1988m	39.79	41.69	правая рука, кисти, пальцы, движение кисти в сторону и обратно, однократное сгибание и разгибание пальцев
gesture@aip1988m	aip1988m	46.63	51.47	голова, ритмичное покачивание, повороты в стороны
gesture@aip1988m	aip1988m	65.745	71.925	руки, движения в стороны и вверх-вниз
gesture@aip1988m	aip1988m	72.967	74.487	кисти рук, пальцы, кисти сложены вместе, пальцы левой кисти делают одно движение вверх и вниз
gesture@aip1988m	aip1988m	74.605	76.375	кисти рук, движение от себя, вверх-вниз и обратно
gesture@aip1988m	aip1988m	76.8	80.13	голова, ритмично кивает
gesture@aip1988m	aip1988m	99.04	101.29	руки, кисти, голова, движения кистей рук вверх-вниз, ладонями вверх, одновременно кивки головой
gesture@aip1988m	aip1988m	125.07	127.35	руки, кисти рук, круговые движения сверху вниз
gesture@aip1988m	aip1988m	127.375	131.915	руки, кисти рук, круговые движения рук по очереди вверх-вниз
gesture@aip1988m	aip1988m	131.92	134.43	руки, кисти рук, одновременные движения вверх-вниз
gesture@aip1988m	aip1988m	134.445	136.715	руки, кисти рук, поочерёдные круговые движения в стороны и обратно
gesture@aip1988m	aip1988m	136.72	137.91	кисти рук, движение от себя и к себе
gesture@aip1988m	aip1988m	138.857	141.145	голова, ритмично кивает
gesture@aip1988m	aip1988m	149.631	151.941	голова, ритмичные кивки
gesture@aip1988m	aip1988m	162.859	165.589	руки, движения вверх и вниз, ладонями вверх
gesture@aip1988m	aip1988m	165.967	167.324	голова, небольшие повороты вправо-влево
gesture@aip1988m	aip1988m	171.196	176.139	рука, держит телефон, движения вверх-вниз
gesture@aip1988m	aip1988m	177.157	178.227	кисти рук, пальцы, в правой руке держит телефон, разводит в стороны
gesture@aip1988m	aip1988m	205.897	207.268	голова, мелкие кивки, руки, в правой руке держит телефон, немного опустил руки
gesture@aip1988m	aip1988m	208.532	209.812	руки, держит телефон, качает руками вверх-вниз
gesture@aip1988m	aip1988m	217.325	221.64	руки, держат телефон, ритмичные движения вверх-вниз, голова, ритмичные кивки
gesture@aip1988m	aip1988m	238.529	241.958	руки, держат телефон, ритмичные движения вверх-вниз, голова, ритмичные кивки
gesture@aip1988m	aip1988m	246.629	249.569	голова, кивки, правая рука, держит телефон, резкое движение вверх и вниз
gesture@aip1988m	aip1988m	249.76	250.32	правая рука, держит телефон, опускается
gesture@aip1988m	aip1988m	250.34	255.47	руки, кисти рук, пальцы, в правой руке держит телефон, ритмичные движения вверх и вниз, ладонями вверх, пальцы левой руки напряжены и немного прижаты друг к другу
gesture@aip1988m	aip1988m	256.855	258.725	голова, мелкие кивки
gesture@aip1988m	aip1988m	264.94	266.92	голова, поворот к собеседнице и обратно
gesture@aip1988m	aip1988m	266.951	270.551	голова, мелкие покачивания в разные стороны
gesture@aip1988m	aip1988m	278.411	279.931	голова, поворот в сторону собеседницы
gesture@aip1988m	aip1988m	281.601	283.471	голова, небольшие повороты в стороны
gesture@aip1988m	aip1988m	283.513	286.573	голова, мелкие кивки, руки, движения вверх-вниз, корпус, поворот к собеседнице и обратно
gesture@aip1988m	aip1988m	287.062	288.262	руки, движение вверх-вниз, ладонями вверх
gesture@aip1988m	aip1988m	289.09	289.62	голова, поворот к собеседнице
gesture@aip1988m	aip1988m	289.647	290.433	голова, кивки, корпус, поворот к собеседнице
gesture@aip1988m	aip1988m	290.468	291.954	руки, движение к собеседнице и обратно, голова, кивки
gesture@aip1988m	aip1988m	293.275	301.66	руки, движения вверх-вниз, голова, кивки и покачивания в разные стороны, корпус, поворот к собеседнице и обратно
gesture@aip1988m	aip1988m	301.682	302.852	рука, поставил на пояс
gesture@aip1988m	aip1988m	302.857	304.197	голова, поворот к собеседнице
gesture@aip1988m	aip1988m	304.217	311.977	голова, кивки и покачивания в разные стороны, повороты к собеседнице и обратно
gesture@aip1988m	aip1988m	312.009	314.252	правая рука, держит телефон, поворот ладони вверх, голова, поворот к собеседнице
words@aat1974f	@aat1974f	0.69	0.85	бизнес
words@aat1974f	@aat1974f	0.85	1.01	/
words@aat1974f	@aat1974f	1.01	1.17	/
words@aat1974f	@aat1974f	2.69	2.913	человеку
words@aat1974f	@aat1974f	2.913	3.136	у
words@aat1974f	@aat1974f	3.136	3.359	которого
words@aat1974f	@aat1974f	3.359	3.582	есть
words@aat1974f	@aat1974f	3.582	3.805	дети
words@aat1974f	@aat1974f	3.805	4.028	вообще
words@aat1974f	@aat1974f	4.028	4.251	не
words@aat1974f	@aat1974f	4.251	4.474	страшно
words@aat1974f	@aat1974f	4.474	4.7	/
words@aat1974f	@aat1974f	4.93	5.115	вот
words@aat1974f	@aat1974f	5.115	5.3	у
words@aat1974f	@aat1974f	5.3	5.485	меня
words@aat1974f	@aat1974f	5.485	5.67	два
words@aat1974f	@aat1974f	5.67	5.855	подростка
words@aat1974f	@aat1974f	5.855	6.04	/
words@aat1974f	@aat1974f	6.12	6.368	ничего
words@aat1974f	@aat1974f	6.368	6.616	страшнее
words@aat1974f	@aat1974f	6.616	6.864	этого
words@aat1974f	@aat1974f	6.864	7.112	я
words@aat1974f	@aat1974f	7.112	7.36	вас
words@aat1974f	@aat1974f	7.36	7.608	уверяю
words@aat1974f	@aat1974f	7.608	7.856	нету
words@aat1974f	@aat1974f	7.856	8.11	/
words@aat1974f	@aat1974f	8.14	8.405	два
words@aat1974f	@aat1974f	8.405	8.67	подростка
words@aat1974f	@aat1974f	8.67	8.935	в
words@aat1974f	@aat1974f	8.935	9.2	переходном
words@aat1974f	@aat1974f	9.2	9.465	возрасте
words@aat1974f	@aat1974f	9.465	9.73	/
